parent,child
ladle.v.02,slop.v.03
oven.n.01,broiler.n.01
sieve.n.01,sifter.n.01
chicken.n.01,broiler.n.02
chicken.n.01,roaster.n.03
chicken.n.01,hen.n.03
poultry.n.02,chicken.n.01
poultry.n.02,turkey.n.04
poultry.n.02,duck.n.03
bird.n.02,poultry.n.02
bird.n.02,wildfowl.n.01
laborer.n.01,dishwasher.n.02
laborer.n.01,hired_hand.n.01
workman.n.01,laborer.n.01
percussion_instrument.n.01,kettle.n.04
percussion_instrument.n.01,piano.n.01
percussion_instrument.n.01,triangle.n.05
percussion_instrument.n.01,drum.n.01
percussion_instrument.n.01,marimba.n.01
choose.v.01,sieve.v.04
choose.v.01,field.v.04
decide.v.01,choose.v.01
decide.v.01,measure.v.01
decide.v.01,judge.v.05
decide.v.01,will.v.02
top.n.09,lid.n.02
top.n.09,cap.n.02
array.n.01,table.n.01
array.n.01,bank.n.04
table.n.02,altar.n.01
table.n.02,desk.n.01
table.n.02,counter.n.01
table.n.02,stand.n.04
furniture.n.01,table.n.02
furniture.n.01,table.n.03
furniture.n.01,seat.n.03
furniture.n.01,bedroom_furniture.n.01
furniture.n.01,lamp.n.02
furniture.n.01,cabinet.n.01
furniture.n.01,bookcase.n.01
furniture.n.01,buffet.n.01
furniture.n.01,baby_bed.n.01
furniture.n.01,office_furniture.n.01
furnishing.n.02,furniture.n.01
furnishing.n.02,rug.n.01
gathering.n.01,table.n.05
gathering.n.01,community.n.01
gathering.n.01,audience.n.01
gathering.n.01,assembly.n.04
gathering.n.01,building.n.04
gathering.n.01,social_gathering.n.01
gathering.n.01,meeting.n.01
gathering.n.01,room.n.04
gathering.n.01,fair.n.02
gathering.n.01,floor.n.07
gathering.n.01,class.n.02
gathering.n.01,quartet.n.04
gathering.n.01,cast.n.01
arrange.v.06,table.v.02
start.n.01,opener.n.01
start.n.01,dawn.n.02
beginning.n.01,start.n.01
beginning.n.01,origin.n.03
beginning.n.01,emergence.n.01
opener.n.03,bottle_opener.n.01
absorbent_material.n.01,sponge.n.01
sorbent.n.01,absorbent_material.n.01
erase.v.02,sponge.v.03
delete.v.01,erase.v.02
wipe_up.v.01,sponge.v.04
absorb.v.04,wipe_up.v.01
grate.n.03,grille.n.02
barrier.n.01,grate.n.03
barrier.n.01,railing.n.01
barrier.n.01,movable_barrier.n.01
barrier.n.01,fence.n.01
obstruction.n.01,barrier.n.01
obstruction.n.01,bar.n.05
obstruction.n.01,tumbler.n.03
obstruction.n.01,blockage.n.02
critic.n.03,roaster.n.01
cook.n.01,roaster.n.02
cook.n.01,chef.n.01
limb.n.01,flipper.n.02
limb.n.01,forearm.n.01
limb.n.01,leg.n.01
limb.n.01,arm.n.01
extremity.n.01,limb.n.01
extremity.n.01,digit.n.03
machine_tool.n.01,grinder.n.04
machine_tool.n.01,shaper.n.02
scissors.n.01,shears.n.01
scissors.n.01,clipper.n.04
compound_lever.n.01,scissors.n.01
compound_lever.n.01,pliers.n.01
lever.n.01,compound_lever.n.01
lever.n.01,stick.n.03
lever.n.01,crowbar.n.01
lever.n.01,pedal.n.02
bar.n.03,lever.n.01
bar.n.03,track.n.09
wrestling_hold.n.01,scissors.n.02
wrestling_hold.n.01,lock.n.06
clasp.n.02,wrestling_hold.n.01
grasping.n.02,clasp.n.02
control.n.05,grasping.n.02
control.n.05,self-denial.n.02
gymnastic_exercise.n.01,scissors.n.03
exercise.n.01,gymnastic_exercise.n.01
exercise.n.01,bodybuilding.n.01
effort.n.02,exercise.n.01
labor.n.02,effort.n.02
labor.n.02,manual_labor.n.01
cleaning_implement.n.01,broom.n.01
finish.v.04,broom.v.02
finish.v.04,dress.v.03
tooth.n.01,chopper.n.02
bone.n.01,tooth.n.01
bone.n.01,jaw.n.01
bone.n.01,skull.n.01
bone.n.01,long_bone.n.01
bone.n.01,clavicle.n.01
bone.n.01,scapula.n.01
connective_tissue.n.01,bone.n.01
connective_tissue.n.01,skin.n.01
bottle_opener.n.01,corkscrew.n.01
turn.v.01,corkscrew.v.01
turn.v.01,face.v.05
turn.v.01,port.v.04
turn.v.01,corner.v.03
turn.v.01,twist.v.03
move.v.03,turn.v.01
move.v.03,shake.v.01
move.v.03,move_back_and_forth.v.01
move.v.03,lunge.v.01
move.v.03,writhe.v.01
move.v.03,flow.v.01
move.v.03,run.v.06
move.v.03,thunder.v.01
move.v.03,slip.v.08
move.v.03,exit.v.01
move.v.03,mill.v.01
move.v.03,buck.v.04
move.v.03,dance.v.02
move.v.03,dance.v.01
move.v.03,dance.v.03
move.v.03,duck.v.01
move.v.03,sweep.v.02
move.v.03,seesaw.v.02
move.v.03,jerk.v.02
move.v.03,fly.v.02
move.v.03,jump.v.01
move.v.03,hop.v.02
move.v.03,vibrate.v.01
move.v.03,bob.v.01
move.v.03,diverge.v.01
limit.n.03,range.n.02
extremity.n.04,limit.n.03
extremity.n.04,boundary.n.01
extremity.n.04,end.n.01
extremity.n.04,extreme_point.n.01
geological_formation.n.01,range.n.04
geological_formation.n.01,mouth.n.04
geological_formation.n.01,natural_depression.n.01
geological_formation.n.01,natural_elevation.n.01
geological_formation.n.01,cave.n.01
geological_formation.n.01,cliff.n.01
geological_formation.n.01,slope.n.01
geological_formation.n.01,ice_mass.n.01
geological_formation.n.01,ridge.n.03
geological_formation.n.01,ridge.n.04
geological_formation.n.01,delta.n.01
geological_formation.n.01,beach.n.01
geological_formation.n.01,spring.n.03
geological_formation.n.01,wall.n.05
range.n.06,band.n.06
assortment.n.01,range.n.06
constitute.v.01,range.v.04
feed.v.02,range.v.07
feed.v.02,crop.v.04
feed.v.02,slop.v.04
feed.v.02,corn.v.01
religion.n.02,church.n.01
institution.n.01,religion.n.02
institution.n.01,educational_institution.n.01
institution.n.01,financial_institution.n.01
institution.n.01,medical_institution.n.01
church.n.02,cathedral.n.01
church.n.02,cathedral.n.02
church.n.02,basilica.n.01
church.n.02,abbey.n.01
place_of_worship.n.01,church.n.02
place_of_worship.n.01,synagogue.n.01
place_of_worship.n.01,temple.n.01
place_of_worship.n.01,chapel.n.01
place_of_worship.n.01,mosque.n.01
place_of_worship.n.01,shrine.n.01
building.n.01,place_of_worship.n.01
building.n.01,temple.n.03
building.n.01,house.n.01
building.n.01,house.n.12
building.n.01,roman_building.n.01
building.n.01,school.n.02
building.n.01,hall.n.12
building.n.01,hall.n.13
building.n.01,hotel.n.01
building.n.01,dormitory.n.01
building.n.01,farm_building.n.01
building.n.01,outbuilding.n.01
building.n.01,medical_building.n.01
building.n.01,skyscraper.n.01
building.n.01,theater.n.01
building.n.01,architecture.n.01
building.n.01,restaurant.n.01
body.n.02,church.n.04
body.n.02,administration.n.02
body.n.02,school.n.04
body.n.02,leadership.n.02
perform.v.02,church.v.01
temple.n.01,pagoda.n.01
feature.n.02,temple.n.02
feature.n.02,jaw.n.02
feature.n.02,chin.n.01
feature.n.02,cheek.n.01
monastery.n.01,abbey.n.03
religious_residence.n.01,monastery.n.01
religious_residence.n.01,convent.n.01
residence.n.02,religious_residence.n.01
residence.n.02,palace.n.04
house.n.01,residence.n.02
house.n.01,mansion.n.02
house.n.01,cabin.n.02
house.n.01,bungalow.n.01
house.n.01,farmhouse.n.01
house.n.01,gatehouse.n.01
house.n.01,lodge.n.04
house.n.01,hacienda.n.02
house.n.01,villa.n.02
house.n.01,country_house.n.01
house.n.01,dollhouse.n.01
dwelling.n.01,house.n.01
dwelling.n.01,lodge.n.05
sanctuary.n.01,tabernacle.n.02
place.n.02,sanctuary.n.01
tent.n.01,tepee.n.01
shelter.n.01,tent.n.01
shelter.n.01,hut.n.01
shelter.n.01,hovel.n.01
shelter.n.01,refuge.n.03
web.n.01,tent.n.02
community.n.01,parish.n.01
community.n.01,house.n.03
community.n.01,convent.n.02
community.n.01,neighborhood.n.02
jurisdiction.n.02,parish.n.02
district.n.01,jurisdiction.n.02
district.n.01,city_district.n.01
district.n.01,administrative_district.n.01
district.n.01,residential_district.n.01
audience.n.01,house.n.04
legislature.n.01,house.n.05
legislature.n.01,senate.n.01
legislature.n.01,congress.n.01
legislature.n.01,congress.n.03
legislature.n.01,parliament.n.01
assembly.n.04,legislature.n.01
assembly.n.04,bench.n.05
assembly.n.04,council.n.02
assembly.n.04,chamber.n.04
house.n.06,royalty.n.02
family.n.04,house.n.06
family.n.04,dynasty.n.01
family.n.04,people.n.03
lineage.n.01,family.n.04
lineage.n.01,side.n.08
genealogy.n.01,lineage.n.01
kin.n.02,genealogy.n.01
management.n.02,house.n.09
administration.n.02,management.n.02
administration.n.02,executive.n.02
accommodate.v.04,house.v.01
accommodate.v.04,seat.v.02
house.v.02,home.v.01
house.v.02,lodge.v.04
house.v.02,chamber.v.01
shelter.v.01,house.v.02
shelter.v.01,harbor.v.02
roman_building.n.01,basilica.n.02
antiquity.n.03,roman_building.n.01
convent.n.01,abbey.n.02
convent.n.01,nunnery.n.01
residence.n.01,home.n.01
address.n.02,residence.n.01
geographic_point.n.01,address.n.02
geographic_point.n.01,workplace.n.01
geographic_point.n.01,port.n.01
beginning.n.04,home.n.06
beginning.n.04,spring.n.04
institution.n.02,home.n.09
institution.n.02,penal_institution.n.01
establishment.n.04,institution.n.02
establishment.n.04,place_of_business.n.01
return.v.01,home.v.02
school.n.01,private_school.n.01
school.n.01,religious_school.n.01
educational_institution.n.01,school.n.01
educational_institution.n.01,school.n.06
education.n.03,school.n.03
learning.n.01,education.n.03
learning.n.01,study.n.02
animal_group.n.01,school.n.07
animal_group.n.01,flock.n.02
animal_group.n.01,brood.n.01
animal_group.n.01,warren.n.05
educate.v.01,school.v.01
better.v.02,educate.v.01
better.v.02,fancify.v.01
better.v.02,repair.v.01
swim.v.01,school.v.03
swim.v.01,crawl.v.05
hall.n.03,exhibition_hall.n.01
hall.n.03,floor.n.09
nongovernmental_organization.n.01,mission.n.01
operation.n.05,mission.n.02
operation.n.05,attack.n.01
operation.n.05,information_gathering.n.01
assignment.n.01,mission.n.03
duty.n.02,assignment.n.01
duty.n.02,job.n.02
duty.n.02,function.n.03
tunnel.n.01,catacomb.n.01
passageway.n.01,tunnel.n.01
passageway.n.01,corridor.n.01
passageway.n.01,shaft.n.08
passage.n.03,passageway.n.01
passage.n.03,throat.n.03
passage.n.03,conduit.n.01
financial_institution.n.01,foundation.n.02
foundation.n.03,bed.n.08
support.n.07,foundation.n.03
support.n.07,basement.n.02
support.n.07,buttress.n.01
supporting_structure.n.01,support.n.07
supporting_structure.n.01,skeleton.n.04
supporting_structure.n.01,framework.n.03
education.n.02,foundation.n.04
education.n.02,eruditeness.n.01
polyhedron.n.01,pyramid.n.01
profit.v.01,pyramid.v.01
deal.v.06,pyramid.v.02
transact.v.01,deal.v.06
transact.v.01,bank.v.03
private_school.n.01,seminary.n.01
religious_school.n.01,seminary.n.02
affliction.n.01,cross.n.04
adversity.n.01,affliction.n.01
adversity.n.01,distress.n.02
misfortune.n.02,adversity.n.01
fortune.n.04,misfortune.n.02
condition.n.03,fortune.n.04
fold.v.01,cross.v.04
fold.v.01,crimp.v.01
cover.v.03,cross.v.05
cover.v.03,ridge.v.01
be.v.03,cover.v.03
be.v.03,lie.v.01
be.v.03,face.v.04
be.v.03,populate.v.01
be.v.03,go.v.25
be.v.03,run.v.03
intersect.v.01,cross.v.06
meet.v.01,intersect.v.01
mass.n.01,body.n.09
religious_ceremony.n.01,mass.n.04
religious_ceremony.n.01,rite.n.01
ceremony.n.03,religious_ceremony.n.01
mass.n.05,drift.n.04
body.n.04,mass.n.05
body.n.04,particle.n.02
religious_music.n.01,mass.n.08
religious_music.n.01,religious_song.n.01
music_genre.n.01,religious_music.n.01
music_genre.n.01,popular_music.n.01
music_genre.n.01,classical_music.n.01
music_genre.n.01,black_music.n.01
prayer.n.04,mass.n.09
crowd.v.03,mass.v.01
crowd.v.03,pour.v.02
meet.v.07,crowd.v.03
meet.v.07,club.v.02
meet.v.07,fort.v.01
meet.v.07,group.v.02
withdrawal.n.03,retreat.n.01
withdrawal.n.03,retreat.n.07
withdrawal.n.03,desertion.n.01
departure.n.01,withdrawal.n.03
departure.n.01,sailing.n.03
departure.n.01,exit.n.03
bugle_call.n.01,retreat.n.04
tower.n.01,steeple.n.01
noun.n.01,common_noun.n.01
content_word.n.01,noun.n.01
content_word.n.01,modifier.n.01
content_word.n.01,verb.n.02
substantive.n.01,noun.n.01
major_form_class.n.01,noun.n.02
major_form_class.n.01,adjective.n.02
major_form_class.n.01,verb.n.01
major_form_class.n.01,adverb.n.01
part_of_speech.n.01,major_form_class.n.01
grammatical_category.n.01,part_of_speech.n.01
grammatical_category.n.01,tense.n.01
class.n.01,grammatical_category.n.01
modifier.n.01,adjective.n.01
modifier.n.01,adverb.n.02
verb.n.01,participle.n.01
verb.n.01,infinitive.n.01
place.n.15,preposition.n.02
item.n.01,place.n.15
break.n.13,interjection.n.02
delay.n.02,break.n.13
inactivity.n.03,delay.n.02
verbal_noun.n.01,gerund.n.01
common_noun.n.01,verbal_noun.n.01
speech.n.02,words.n.01
speech.n.02,pronunciation.n.02
speech.n.02,conversation.n.01
speech.n.02,discussion.n.02
speech.n.02,saying.n.01
subject.n.01,question.n.02
constituent.n.04,subject.n.05
constituent.n.04,term.n.05
constituent.n.04,object.n.03
constituent.n.04,construction.n.02
syntagma.n.01,constituent.n.04
string_of_words.n.01,syntagma.n.01
string.n.05,string_of_words.n.01
sequence.n.01,string.n.05
sequence.n.01,gene.n.01
term.n.05,subject.n.08
term.n.05,predicate.n.01
subject.v.01,expose.v.01
subject.v.01,incur.v.01
submit.v.03,subject.v.02
articulator.n.02,tongue.n.01
speech_organ.n.01,articulator.n.02
speech_organ.n.01,larynx.n.01
projection.n.05,tongue.n.03
projection.n.05,bulge.n.01
convex_shape.n.01,projection.n.05
convex_shape.n.01,point.n.08
convex_shape.n.01,ridge.n.02
variety_meat.n.01,tongue.n.06
variety_meat.n.01,brain.n.05
variety_meat.n.01,heart.n.08
variety_meat.n.01,liver.n.02
flap.n.01,tongue.n.07
lick.v.02,tongue.v.02
stroke.v.01,lick.v.02
stroke.v.01,caress.v.01
computer_science.n.01,object.n.05
engineering.n.02,computer_science.n.01
object.v.01,mind.v.01
disapprove.v.02,object.v.01
rima.n.01,mouth.n.01
orifice.n.01,rima.n.01
orifice.n.01,mouth.n.02
orifice.n.01,anus.n.01
passage.n.07,orifice.n.01
passage.n.07,esophagus.n.01
passage.n.07,duct.n.01
mouth.n.02,beak.n.01
mouth.n.02,beak.n.02
opening.n.01,mouth.n.03
opening.n.01,hole.n.01
opening.n.01,chasm.n.01
opening.n.01,crack.n.01
opening.n.01,window.n.04
eater.n.01,mouth.n.05
eater.n.01,diner.n.01
consumer.n.01,eater.n.01
consumer.n.01,customer.n.01
consumer.n.01,drinker.n.01
user.n.01,consumer.n.01
feign.v.01,mouth.v.02
misrepresent.v.01,feign.v.01
represent.v.05,misrepresent.v.01
phrase.n.01,predicate.n.02
construction.n.02,phrase.n.01
construction.n.02,clause.n.01
relate.v.04,predicate.v.01
assert.v.01,predicate.v.02
insist.v.01,assert.v.01
consonant.n.01,liquid.n.04
phone.n.02,consonant.n.01
phone.n.02,phoneme.n.01
moderator.n.04,modifier.n.02
mediator.n.01,moderator.n.04
gene.n.01,modifier.n.04
sound.n.01,voice.n.01
sound.n.01,ring.n.01
voice.n.02,singing_voice.n.01
means.n.01,voice.n.05
means.n.01,tooth.n.04
implementation.n.02,means.n.01
singer.n.01,voice.n.07
singer.n.01,bass.n.03
singer.n.01,baritone.n.01
singer.n.01,canary.n.02
singer.n.01,thrush.n.02
singer.n.01,warbler.n.01
musician.n.01,singer.n.01
musician.n.01,rocker.n.02
musician.n.01,pianist.n.01
performer.n.01,musician.n.01
performer.n.01,actor.n.01
performer.n.01,cowboy.n.02
performer.n.01,comedian.n.01
entertainer.n.01,performer.n.01
physical_ability.n.01,voice.n.09
ability.n.01,physical_ability.n.01
grammatical_relation.n.01,voice.n.10
grammatical_relation.n.01,inflection.n.01
grammatical_relation.n.01,mood.n.03
linguistic_relation.n.01,grammatical_relation.n.01
pronounce.v.01,voice.v.02
pronounce.v.01,lisp.v.01
cartilaginous_structure.n.01,larynx.n.01
tubular_cavity.n.01,throat.n.01
cavity.n.04,tubular_cavity.n.01
cavity.n.04,sac.n.04
cavity.n.04,pelvis.n.02
cavity.n.04,vestibule.n.02
cavity.n.04,chamber.n.02
articulation.n.01,enunciation.n.01
pronunciation.n.01,articulation.n.01
pronunciation.n.01,accent.n.01
utterance.n.01,pronunciation.n.01
utterance.n.01,exclamation.n.01
utterance.n.01,cry.n.02
utterance.n.01,expletive.n.02
utterance.n.01,rasp.n.01
connection.n.06,articulation.n.02
expression.n.03,articulation.n.03
communication.n.01,expression.n.03
communication.n.01,medium.n.03
communication.n.01,traffic.n.03
joining.n.01,articulation.n.05
change_of_integrity.n.01,joining.n.01
change_of_integrity.n.01,burning.n.01
change_of_integrity.n.01,explosion.n.02
change_of_integrity.n.01,breakage.n.03
change_of_integrity.n.01,combination.n.07
neural_structure.n.01,brain.n.01
intelligence.n.01,brain.n.02
intelligence.n.01,mind.n.07
hit.v.03,brain.v.01
hit.v.03,buffet.v.02
hit.v.03,club.v.03
hit.v.03,bat.v.01
hit.v.03,bat.v.03
hit.v.03,bat.v.04
hit.v.03,box.v.02
hit.v.03,punch.v.01
hit.v.03,belt.v.02
hit.v.03,pop.v.09
hit.v.03,bean.v.01
hit.v.03,slug.v.01
kill.v.01,brain.v.02
kill.v.01,poison.v.02
kill.v.01,poison.v.04
kill.v.01,stone.v.01
kill.v.01,saber.v.02
kill.v.01,tomahawk.v.02
kill.v.01,shoot.v.02
kill.v.01,murder.v.01
kill.v.01,butcher.v.01
complaint.n.02,exclamation.n.02
cry.n.02,complaint.n.02
pitch.n.01,tone.n.02
pitch.n.01,bass.n.01
interval.n.04,tone.n.09
exercise.v.04,tone.v.05
exercise.v.04,train.v.08
cause.n.01,antecedent.n.02
origin.n.03,cause.n.01
temporal_relation.n.01,antecedent.n.03
referent.n.01,antecedent.n.04
meaning.n.01,referent.n.01
faculty.n.01,language.n.05
faculty.n.01,sense.n.03
faculty.n.01,reason.n.03
faculty.n.01,attention.n.05
trope.n.01,metaphor.n.01
trope.n.01,simile.n.01
rhetorical_device.n.01,trope.n.01
device.n.02,rhetorical_device.n.01
surface.n.02,palate.n.01
surface.n.02,inside.n.02
surface.n.02,side.n.04
surface.n.02,outside.n.02
boundary.n.01,surface.n.02
divide.v.01,paragraph.v.01
flap.n.04,uvula.n.01
frame_of_reference.n.02,vocabulary.n.03
character_set.n.01,alphabet.n.01
list.n.01,character_set.n.01
list.n.01,bill.n.07
database.n.01,list.n.01
whole.n.01,compound.n.01
add.v.01,compound.v.02
add.v.01,string.v.02
add.v.01,milk.v.03
account.v.02,compound.v.03
account.v.02,balance.v.02
assemble.v.01,compound.v.04
join.v.02,assemble.v.01
join.v.02,scarf.v.02
join.v.02,fair.v.01
mix.v.05,compound.v.05
conversation.n.01,talk.n.01
diaphragm.n.01,iris.n.03
membrane.n.02,diaphragm.n.02
membrane.n.02,iris.n.02
muscular_structure.n.01,diaphragm.n.02
muscular_structure.n.01,esophagus.n.01
contraceptive.n.01,diaphragm.n.03
contraceptive.n.01,coil.n.04
disk.n.02,diaphragm.n.04
circle.n.08,disk.n.02
rotating_mechanism.n.01,circle.n.08
rotating_mechanism.n.01,blade.n.08
sense_organ.n.01,ear.n.01
sense_organ.n.01,eye.n.01
sense_organ.n.01,chemoreceptor.n.01
hearing.n.06,ear.n.02
exteroception.n.01,hearing.n.06
exteroception.n.01,smell.n.04
sensitivity.n.01,exteroception.n.01
sense.n.03,sensitivity.n.01
sense.n.03,modality.n.03
modality.n.03,hearing.n.06
modality.n.03,smell.n.04
session.n.01,hearing.n.05
conference.n.03,session.n.01
discussion.n.02,conference.n.03
deviation.n.01,inflection.n.03
variation.n.01,deviation.n.01
change.n.01,variation.n.01
change.n.01,death.n.01
change.n.01,damage.n.01
holding_device.n.01,jaw.n.03
holding_device.n.01,holder.n.01
holding_device.n.01,vise.n.01
holding_device.n.01,chuck.n.03
culture.n.02,letters.n.01
taste.n.03,culture.n.02
discrimination.n.02,taste.n.03
eruditeness.n.01,letters.n.02
speech_disorder.n.01,lisp.n.01
disorder.n.01,speech_disorder.n.01
disorder.n.01,mental_disorder.n.01
disorder.n.01,nervous_disorder.n.01
programming_language.n.01,lisp.n.02
artificial_language.n.01,programming_language.n.01
communicate.v.01,message.v.01
communicate.v.01,message.v.02
communicate.v.01,request.v.01
communicate.v.01,plant.v.06
convey.v.03,communicate.v.01
transfer.v.02,convey.v.03
communicate.v.05,message.v.03
pitch.n.02,ball.n.12
throw.n.01,pitch.n.02
throw.n.01,pitch.n.10
throw.n.01,bowling.n.02
propulsion.n.02,throw.n.01
propulsion.n.02,shooting.n.01
propulsion.n.02,jump.n.06
gradient.n.02,pitch.n.05
bitumen.n.01,pitch.n.06
hydrocarbon.n.01,bitumen.n.01
hydrocarbon.n.01,gasoline.n.01
hydrocarbon.n.01,aromatic_hydrocarbon.n.01
hydrocarbon.n.01,octane.n.01
hydrocarbon.n.01,naphtha.n.01
approach.n.09,pitch.n.07
approach.n.09,chip.n.08
golf_stroke.n.01,approach.n.09
stroke.n.01,golf_stroke.n.01
stroke.n.01,tennis_stroke.n.01
maneuver.n.03,stroke.n.01
maneuver.n.03,obstruction.n.05
all_fours.n.01,pitch.n.08
card_game.n.01,all_fours.n.01
card_game.n.01,blackjack.n.04
card_game.n.01,rummy.n.02
card_game.n.01,michigan.n.03
game.n.01,card_game.n.01
game.n.01,table_game.n.01
game.n.01,athletic_game.n.01
game.n.01,bowling.n.01
game.n.01,parlor_game.n.01
game.n.01,child's_game.n.01
set.v.05,pitch.v.04
rear.v.04,pitch.v.08
raise.v.02,rear.v.04
raise.v.02,chin.v.01
raise.v.02,pinnacle.v.02
raise.v.02,jack.v.01
structure.n.03,syntax.n.01
system.n.02,syntax.n.02
system.n.02,body.n.06
grammar.n.01,syntax.n.03
descriptive_linguistics.n.01,grammar.n.01
linguistics.n.01,descriptive_linguistics.n.01
science.n.01,linguistics.n.01
science.n.01,natural_science.n.01
science.n.01,psychology.n.01
science.n.01,mathematics.n.01
science.n.01,social_science.n.01
science.n.01,metallurgy.n.01
science.n.01,agronomy.n.01
science.n.01,nutrition.n.03
chair.n.01,armchair.n.01
seat.n.03,chair.n.01
seat.n.03,sofa.n.01
seat.n.03,stool.n.01
seat.n.03,bench.n.01
seat.n.03,bench.n.07
seat.n.03,ottoman.n.03
seat.n.03,box.n.08
seat.n.04,chair.n.05
seat.n.04,saddle.n.01
seat.n.04,backseat.n.02
bed.n.01,couch.n.03
bed.n.01,cot.n.03
bedroom_furniture.n.01,bed.n.01
plot.n.02,bed.n.02
plot.n.02,garden.n.01
bed.n.03,riverbed.n.01
natural_depression.n.01,bed.n.03
natural_depression.n.01,hole.n.05
natural_depression.n.01,valley.n.01
natural_depression.n.01,crater.n.03
natural_depression.n.01,basin.n.03
stratum.n.01,bed.n.04
stratum.n.01,wall.n.03
surface.n.01,bed.n.07
surface.n.01,side.n.05
surface.n.01,face.n.04
surface.n.01,vertical_surface.n.01
surface.n.01,skin.n.02
surface.n.01,board.n.09
surface.n.01,ground.n.10
surface.n.01,horizontal_surface.n.01
surface.n.01,plaster.n.04
plant.v.01,bed.v.02
plant.v.01,tree.v.02
sofa.n.01,convertible.n.03
sofa.n.01,divan.n.01
sofa.n.01,settee.n.02
desk.n.01,davenport.n.02
desk.n.01,secretary.n.04
source_of_illumination.n.01,lamp.n.01
source_of_illumination.n.01,light.n.02
flat_coat.n.01,couch.n.02
coat_of_paint.n.01,flat_coat.n.01
coating.n.01,coat_of_paint.n.01
coating.n.01,paint.n.01
coating.n.01,lacquer.n.02
coating.n.01,overcoat.n.02
paint.n.01,coat_of_paint.n.01
paint.n.01,oil_paint.n.01
cabinet.n.01,dresser.n.05
broadcasting.n.02,television.n.01
broadcasting.n.02,radio.n.01
telecommunication.n.01,broadcasting.n.02
telecommunication.n.01,telephone.n.02
television.n.02,cable.n.06
telecommunication_system.n.01,television.n.02
communication_system.n.01,telecommunication_system.n.01
communication_system.n.01,radio.n.03
system.n.01,communication_system.n.01
system.n.01,audio_system.n.01
stool.n.01,footstool.n.01
stump.n.01,stool.n.03
entice.v.01,stool.v.01
provoke.v.03,entice.v.01
challenge.v.02,provoke.v.03
invite.v.04,challenge.v.02
request.v.02,invite.v.04
request.v.02,order.v.01
ask.v.02,request.v.02
request.v.01,ask.v.02
request.v.01,solicit.v.01
grow.v.08,stool.v.03
grow.v.08,spring.v.04
excrete.v.01,stool.v.04
excrete.v.01,exude.v.01
exhaust.v.05,excrete.v.01
exhaust.v.05,expectorate.v.02
floor_cover.n.01,rug.n.01
advisory_board.n.01,cabinet.n.02
board.n.01,advisory_board.n.01
committee.n.01,board.n.01
administrative_unit.n.01,committee.n.01
administrative_unit.n.01,council.n.01
administrative_unit.n.01,agency.n.01
administrative_unit.n.01,division.n.04
housing.n.02,cabinet.n.04
housing.n.02,shell.n.08
box.n.01,chest.n.02
box.n.01,flat.n.02
keyboard_instrument.n.01,piano.n.01
keyboard_instrument.n.01,organ.n.05
keyboard_instrument.n.01,accordion.n.01
keyboard_instrument.n.01,clavier.n.02
keyboard_instrument.n.01,clavichord.n.01
stringed_instrument.n.01,piano.n.01
stringed_instrument.n.01,bowed_stringed_instrument.n.01
stringed_instrument.n.01,guitar.n.01
stringed_instrument.n.01,chordophone.n.01
stringed_instrument.n.01,banjo.n.01
stringed_instrument.n.01,clavier.n.02
stringed_instrument.n.01,zither.n.01
stringed_instrument.n.01,clavichord.n.01
softness.n.05,piano.n.02
meal.n.01,buffet.n.02
meal.n.01,dinner.n.01
meal.n.01,tea.n.02
meal.n.01,bite.n.04
strike.v.01,buffet.v.01
strike.v.01,whip.v.04
strike.v.01,beat.v.03
strike.v.01,tap.v.03
strike.v.01,down.v.05
reproducer.n.01,stereo.n.01
reproducer.n.01,hi-fi.n.01
audio_system.n.01,reproducer.n.01
photograph.n.01,stereo.n.02
photograph.n.01,frame.n.02
illustration.n.01,picture.n.05
artwork.n.01,illustration.n.01
artwork.n.01,drawing.n.01
typification.n.01,picture.n.09
convertible.n.03,davenport.n.03
subgroup.n.01,bench.n.06
remove.v.02,bench.v.01
privy_council.n.01,divan.n.02
council.n.01,privy_council.n.01
anthology.n.01,divan.n.03
collection.n.02,anthology.n.01
boardroom.n.01,divan.n.04
chamber.n.03,divan.n.04
cushion.n.03,hassock.n.02
cushion.n.03,pillow.n.01
sit.v.01,lounge.v.01
sit.v.01,perch.v.01
reflector.n.01,mirror.n.01
depicting.n.01,mirror.n.02
reflect.v.03,mirror.v.01
reflect.v.07,mirror.v.02
attest.v.01,reflect.v.07
testify.v.02,attest.v.01
adolescent.n.01,rocker.n.03
juvenile.n.01,adolescent.n.01
juvenile.n.01,young_person.n.01
juvenile.n.01,child.n.01
trough.n.05,rocker.n.05
ice_skate.n.01,rocker.n.06
skate.n.01,ice_skate.n.01
underpants.n.01,drawers.n.01
undergarment.n.01,underpants.n.01
undergarment.n.01,underwear.n.01
undergarment.n.01,chemise.n.01
cage.n.01,hutch.n.01
worthlessness.n.01,vanity.n.02
counter.n.01,bar.n.02
pressure_unit.n.01,bar.n.07
barrier.n.03,bar.n.08
mechanism.n.03,barrier.n.03
ridge.n.01,bar.n.08
ridge.n.01,bank.n.03
ridge.n.01,esker.n.01
ridge.n.01,dune.n.01
natural_elevation.n.01,ridge.n.01
natural_elevation.n.01,mountain.n.01
natural_elevation.n.01,hill.n.01
natural_elevation.n.01,highland.n.01
natural_elevation.n.01,promontory.n.01
heating_element.n.01,bar.n.14
railing.n.01,bar.n.15
forbid.v.01,bar.v.01
